kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
b+tree-rodinia-3.8.sm_75.ptx 233 : 6000 1073208 16832 0 0 6000 6000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 67 : 2560000 15870336 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 67 : 1536000 14423104 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 234 : 6000 37325 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 68 : 2560000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 68 : 1536000 9673536 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 235 : 6000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 69 : 2560000 13909632 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 69 : 1536000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 175 : 6000 96287 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 187 : 2560000 15678112 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 187 : 1536000 7082722 0 0 0 0 0 0 5923 
b+tree-rodinia-3.8.sm_75.ptx 524 : 1536000 9396256 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 188 : 2560000 13427648 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 525 : 1536000 9354176 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 190 : 10000 54596 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 190 : 188583 1161368 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 527 : 1536000 9389312 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 191 : 188583 952052 0 0 0 0 0 0 5822 
b+tree-rodinia-3.8.sm_75.ptx 528 : 1536000 8148226 0 0 0 0 0 0 6000 
b+tree-rodinia-3.4.sm_75.ptx 197 : 2560000 13838496 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 534 : 6000 1678327 183456 0 0 6000 6000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 197 : 6000 62714 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 194 : 10000 98951 0 0 0 10000 10000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 194 : 6000 36857 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 531 : 6000 54747 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 262 : 1536000 9515296 0 0 0 0 0 0 0 
